Rating,DISA [K],Altitude [ft],Mach,Thrust [N],Fuel Flow [kg/s],SFC [kg/s/N]
40,15,0,0.5,60639.48515,0.890889274,1.47E-05
21,15,0,0.5,-1814.763521,0.084587019,-4.66E-05
50,15,0,0.6,72508.53777,1.133264183,1.56E-05
45,15,0,0.6,64504.3254,1.018496756,1.58E-05
40,15,0,0.6,56125.75117,0.904800222,1.61E-05
21,15,0,0.6,-2791.669604,0.084956933,-3.04E-05
50,15,0,0.7,68447.60328,1.158908207,1.69E-05
45,15,0,0.7,60621.65837,1.041924647,1.72E-05
40,15,0,0.7,51961.42144,0.917717292,1.77E-05
21,15,0,0.7,-3768.575687,0.085326847,-2.26E-05
50,15,0,0.8,64386.66879,1.179509165,1.83E-05
45,15,0,0.8,56738.99135,1.05935503,1.87E-05
40,15,0,0.8,47797.09171,0.923195931,1.93E-05
21,15,0,0.8,-4745.48177,0.085696761,-1.81E-05
50,15,0,0.9,60325.73431,1.189454018,1.97E-05
45,15,0,0.9,52856.32433,1.070787902,2.03E-05
40,15,0,0.9,43632.76198,0.92273532,2.11E-05
21,15,0,0.9,-5722.387854,0.086066675,-1.50E-05
50,15,0,1,56264.79982,1.197688526,2.13E-05
45,15,0,1,48973.6573,1.073238717,2.19E-05
40,15,0,1,39468.43225,0.915264741,2.32E-05
21,15,0,1,-6699.293937,0.086436589,-1.29E-05
55,15,5000,0,122380.6637,1.131383461,9.24E-06
50,15,5000,0,109630.9695,0.981404692,8.95E-06
45,15,5000,0,99576.68042,0.863132844,8.67E-06
40,15,5000,0,89821.8808,0.768917994,8.56E-06
21,15,5000,0,5312.372596,0.088532769,1.67E-05
55,15,5000,0.1,113943.2611,1.153830724,1.01E-05
50,15,5000,0.1,100332.5348,0.990969434,9.88E-06
45,15,5000,0.1,90164.15452,0.869298079,9.64E-06
40,15,5000,0.1,80680.32151,0.772046592,9.57E-06
21,15,5000,0.1,3240.903827,0.087916245,2.71E-05
55,15,5000,0.2,105505.8586,1.165992372,1.11E-05
50,15,5000,0.2,92146.48956,1.00069805,1.09E-05
45,15,5000,0.2,82224.11842,0.877929407,1.07E-05
40,15,5000,0.2,73125.34336,0.779035675,1.07E-05
21,15,5000,0.2,1871.809115,0.086313284,4.61E-05
55,15,5000,0.3,99291.4523,1.193310423,1.20E-05
50,15,5000,0.3,84830.38988,1.007860635,1.19E-05
45,15,5000,0.3,75467.77874,0.887793782,1.18E-05
40,15,5000,0.3,66704.14672,0.786837738,1.18E-05
21,15,5000,0.3,741.5930238,0.083477276,0.000112565
55,15,5000,0.4,93077.04599,1.209131099,1.30E-05
50,15,5000,0.4,78676.59443,1.018413336,1.29E-05
45,15,5000,0.4,69838.09004,0.901357299,1.29E-05
40,15,5000,0.4,61334.72853,0.797042221,1.30E-05
21,15,5000,0.4,-331.5776197,0.080271354,-0.000242089
55,15,5000,0.5,86862.63968,1.218710639,1.40E-05
50,15,5000,0.5,73681.53809,1.036567271,1.41E-05
45,15,5000,0.5,65146.08845,0.918619955,1.41E-05
40,15,5000,0.5,56806.73304,0.809726561,1.43E-05
21,15,5000,0.5,-1358.398617,0.076078995,-5.60E-05
50,15,5000,0.6,69713.30275,1.060862726,1.52E-05
45,15,5000,0.6,61206.37598,0.938348706,1.53E-05
40,15,5000,0.6,52934.76226,0.824188603,1.56E-05
21,15,5000,0.6,-2296.085881,0.072996378,-3.18E-05
50,15,5000,0.7,66326.2196,1.086806188,1.64E-05
45,15,5000,0.7,57822.85809,0.958077457,1.66E-05
40,15,5000,0.7,49693.85843,0.841118492,1.69E-05
21,15,5000,0.7,-3233.773146,0.06991376,-2.16E-05
50,15,5000,0.8,63431.15475,1.116111571,1.76E-05
45,15,5000,0.8,55006.23103,0.983971442,1.79E-05
40,15,5000,0.8,46616.96071,0.857948051,1.84E-05
21,15,5000,0.8,-4171.46041,0.066831143,-1.60E-05
50,15,5000,0.9,60999.58549,1.150441606,1.89E-05
45,15,5000,0.9,52275.17229,1.007399334,1.93E-05
40,15,5000,0.9,43643.45823,0.873274782,2.00E-05
21,15,5000,0.9,-5109.147675,0.063748526,-1.25E-05
50,15,5000,1,58568.01623,1.181312967,2.02E-05
45,15,5000,1,49544.11354,1.029767769,2.08E-05
40,15,5000,1,40669.95574,0.883670659,2.17E-05
21,15,5000,1,-6046.834939,0.060665908,-1.00E-05
55,15,10000,0,103445.0859,0.975559667,9.43E-06
50,15,10000,0,96464.12929,0.875687303,9.08E-06
45,15,10000,0,89205.07521,0.771887372,8.65E-06
40,15,10000,0,81054.68337,0.691898996,8.54E-06
21,15,10000,0,5982.658517,0.086683198,1.45E-05
55,15,10000,0.1,96621.00464,0.998056475,1.03E-05
50,15,10000,0.1,89222.90184,0.891798825,1.00E-05
45,15,10000,0.1,81557.39792,0.781751747,9.59E-06
40,15,10000,0.1,73307.17624,0.69568588,9.49E-06
21,15,10000,0.1,3943.277885,0.08618998,2.19E-05
55,15,10000,0.2,89796.92335,1.00817429,1.12E-05
50,15,10000,0.2,82388.12452,0.901183712,1.09E-05
45,15,10000,0.2,74715.48977,0.790383076,1.06E-05
40,15,10000,0.2,66793.28045,0.702781727,1.05E-05
21,15,10000,0.2,2517.137579,0.084710323,3.37E-05
55,15,10000,0.3,84816.12837,1.029486649,1.21E-05
50,15,10000,0.3,76369.8126,0.907427166,1.19E-05
45,15,10000,0.3,68697.17785,0.79654831,1.16E-05
40,15,10000,0.3,61245.59479,0.709639784,1.16E-05
21,15,10000,0.3,1376.225393,0.082490839,5.99E-05
55,15,10000,0.4,79835.33339,1.037719446,1.30E-05
50,15,10000,0.4,71471.02068,0.918673807,1.29E-05
45,15,10000,0.4,63670.03323,0.807645733,1.27E-05
40,15,10000,0.4,56635.59626,0.720468073,1.27E-05
21,15,10000,0.4,367.2311714,0.079778136,0.000217242
55,15,10000,0.5,74854.53842,1.040964258,1.39E-05
50,15,10000,0.5,67370.86737,0.93331764,1.39E-05
45,15,10000,0.5,59577.0106,0.821209249,1.38E-05
40,15,10000,0.5,52774.32142,0.732529518,1.39E-05
21,15,10000,0.5,-595.4135499,0.076325604,-0.000128189
50,15,10000,0.6,63716.38287,0.949277562,1.49E-05
45,15,10000,0.6,56328.97609,0.840937999,1.49E-05
40,15,10000,0.6,49512.02555,0.746933,1.51E-05
21,15,10000,0.6,-1501.012677,0.07200994,-4.80E-05
50,15,10000,0.7,60935.40922,0.975182283,1.60E-05
45,15,10000,0.7,53490.95699,0.861899797,1.61E-05
40,15,10000,0.7,46741.74799,0.763865169,1.63E-05
21,15,10000,0.7,-2406.611803,0.067694276,-2.81E-05
50,15,10000,0.8,58589.40842,1.003038955,1.71E-05
45,15,10000,0.8,51137.82551,0.885327689,1.73E-05
40,15,10000,0.8,44345.83228,0.782949968,1.77E-05
21,15,10000,0.8,-3312.21093,0.063378612,-1.91E-05
50,15,10000,0.9,56482.28625,1.03330228,1.83E-05
45,15,10000,0.9,49044.96455,0.909988627,1.86E-05
40,15,10000,0.9,42056.87723,0.80109338,1.90E-05
21,15,10000,0.9,-4217.810057,0.059062947,-1.40E-05
50,15,10000,1,54663.95731,1.068547763,1.95E-05
45,15,10000,1,46902.18883,0.935882612,2.00E-05
40,15,10000,1,39607.48119,0.816022577,2.06E-05
21,15,10000,1,-5123.409184,0.054747283,-1.07E-05
50,15,15000,0,83614.60518,0.769763206,9.21E-06
45,15,15000,0,78708.68257,0.685574088,8.71E-06
40,15,15000,0,73132.47404,0.627952953,8.59E-06
21,15,15000,0,6884.69223,0.088779378,1.29E-05
50,15,15000,0.1,78034.83138,0.793295971,1.02E-05
45,15,15000,0.1,72722.45879,0.700370651,9.63E-06
40,15,15000,0.1,66846.76078,0.635125545,9.50E-06
21,15,15000,0.1,4859.573107,0.088409464,1.82E-05
50,15,15000,0.2,72294.61661,0.801700157,1.11E-05
45,15,15000,0.2,67071.37789,0.709001979,1.06E-05
40,15,15000,0.2,61234.8987,0.640878348,1.05E-05
21,15,15000,0.2,3394.213835,0.087176417,2.57E-05
50,15,15000,0.3,67609.74584,0.811478577,1.20E-05
45,15,15000,0.3,62133.36714,0.716400261,1.15E-05
40,15,15000,0.3,56286.19186,0.645049076,1.15E-05
21,15,15000,0.3,2217.648097,0.085203542,3.84E-05
50,15,15000,0.4,63830.47406,0.822895939,1.29E-05
45,15,15000,0.4,58104.52079,0.727497683,1.25E-05
40,15,15000,0.4,52096.90482,0.65104045,1.25E-05
21,15,15000,0.4,1230.046065,0.082367534,6.70E-05
50,15,15000,0.5,60889.05972,0.840975413,1.38E-05
45,15,15000,0.5,54653.26122,0.741061199,1.36E-05
40,15,15000,0.5,48766.86726,0.6627591,1.36E-05
21,15,15000,0.5,335.1430336,0.078668393,0.000234731
50,15,15000,0.6,58368.35672,0.859783144,1.47E-05
45,15,15000,0.6,51644.10533,0.754624715,1.46E-05
40,15,15000,0.6,46099.98494,0.677849775,1.47E-05
21,15,15000,0.6,-541.9333692,0.074722643,-0.000137882
50,15,15000,0.7,55961.74492,0.877371196,1.57E-05
45,15,15000,0.7,49387.23827,0.775586513,1.57E-05
40,15,15000,0.7,43786.07229,0.693766059,1.58E-05
21,15,15000,0.7,-1561.623685,0.069420542,-4.45E-05
50,15,15000,0.8,53961.58326,0.901605946,1.67E-05
45,15,15000,0.8,47461.94883,0.797781357,1.68E-05
40,15,15000,0.8,41842.95607,0.712370392,1.70E-05
21,15,15000,0.8,-2581.314001,0.06411844,-2.48E-05
50,15,15000,0.9,52325.0872,0.930722651,1.78E-05
45,15,15000,0.9,45739.88445,0.822442296,1.80E-05
40,15,15000,0.9,40138.71847,0.733431481,1.83E-05
21,15,15000,0.9,-3601.004317,0.058816338,-1.63E-05
50,15,15000,1,50667.1991,0.961283378,1.90E-05
45,15,15000,1,44206.78364,0.849569328,1.92E-05
40,15,15000,1,38352.47782,0.752339748,1.96E-05
21,15,15000,1,-4620.694633,0.053514236,-1.16E-05
50,15,20000,0,71089.52814,0.658371685,9.26E-06
45,15,20000,0,67602.61516,0.596794709,8.83E-06
40,15,20000,0,64097.87541,0.557159015,8.69E-06
21,15,20000,0,6781.297135,0.091738691,1.35E-05
50,15,20000,0.1,66925.19842,0.686463027,1.03E-05
45,15,20000,0.1,63060.35831,0.61652346,9.78E-06
40,15,20000,0.1,59231.17162,0.569722061,9.62E-06
21,15,20000,0.1,5604.731397,0.090505644,1.61E-05
50,15,20000,0.2,62375.81089,0.697591656,1.12E-05
45,15,20000,0.2,58404.01028,0.623921742,1.07E-05
40,15,20000,0.2,54660.3919,0.576101652,1.05E-05
21,15,20000,0.2,4428.165659,0.089272597,2.02E-05
50,15,20000,0.3,58749.84926,0.711923261,1.21E-05
45,15,20000,0.3,54499.95121,0.631320023,1.16E-05
40,15,20000,0.3,50631.5457,0.58011651,1.15E-05
21,15,20000,0.3,3251.599922,0.08803955,2.71E-05
50,15,20000,0.4,55993.83321,0.730392067,1.30E-05
45,15,20000,0.4,51394.53076,0.643650492,1.25E-05
40,15,20000,0.4,47312.20408,0.587823362,1.24E-05
21,15,20000,0.4,2242.605554,0.08618998,3.84E-05
50,15,20000,0.5,53986.54071,0.750111027,1.39E-05
45,15,20000,0.5,48934.43878,0.657214008,1.34E-05
40,15,20000,0.5,44538.36126,0.596289361,1.34E-05
21,15,20000,0.5,1361.964031,0.083353972,6.12E-05
50,15,20000,0.6,52464.13599,0.771552026,1.47E-05
45,15,20000,0.6,46873.66596,0.674476665,1.44E-05
40,15,20000,0.6,42067.57318,0.606195227,1.44E-05
21,15,20000,0.6,516.9759124,0.079778136,0.000154317
50,15,20000,0.7,51237.65534,0.796195103,1.55E-05
45,15,20000,0.7,44859.24278,0.689273228,1.54E-05
40,15,20000,0.7,40170.80661,0.620960665,1.55E-05
21,15,20000,0.7,-442.1035419,0.074845948,-0.000169295
50,15,20000,0.8,50061.0896,0.820342454,1.64E-05
45,15,20000,0.8,43215.61619,0.709001979,1.64E-05
40,15,20000,0.8,38612.74833,0.638734073,1.65E-05
21,15,20000,0.8,-1461.793858,0.069173932,-4.73E-05
50,15,20000,0.9,48449.551,0.841203838,1.74E-05
45,15,20000,0.9,41842.95607,0.731196824,1.75E-05
40,15,20000,0.9,37193.73871,0.657239214,1.77E-05
21,15,20000,0.9,-2481.484174,0.063501916,-2.56E-05
50,15,20000,1,47226.63577,0.871011761,1.84E-05
45,15,20000,1,40516.64559,0.754624715,1.86E-05
40,15,20000,1,35906.6472,0.67816984,1.89E-05
21,15,20000,1,-3501.17449,0.057829901,-1.65E-05
50,15,25000,0,58746.28384,0.543249612,9.25E-06
45,15,25000,0,56778.21032,0.508015331,8.95E-06
40,15,25000,0,54692.48018,0.482423317,8.82E-06
21,15,25000,0,8941.899638,0.089642511,1.00E-05
50,15,25000,0.1,55530.33762,0.569540784,1.03E-05
45,15,25000,0.1,53373.30039,0.530210176,9.93E-06
40,15,25000,0.1,51027.29959,0.498775304,9.77E-06
21,15,25000,0.1,6988.087471,0.089272597,1.28E-05
50,15,25000,0.2,51833.06889,0.577943319,1.12E-05
45,15,25000,0.2,49661.77029,0.537608457,1.08E-05
40,15,25000,0.2,47226.63577,0.503450048,1.07E-05
21,15,25000,0.2,5476.378699,0.088532769,1.62E-05
50,15,25000,0.3,49016.44183,0.590100596,1.20E-05
45,15,25000,0.3,46805.92427,0.547472832,1.17E-05
40,15,25000,0.3,44156.86872,0.509445121,1.15E-05
21,15,25000,0.3,4353.293289,0.090382339,2.08E-05
50,15,25000,0.4,47048.36815,0.608776793,1.29E-05
45,15,25000,0.4,44459.92362,0.558570255,1.26E-05
40,15,25000,0.4,41625.46978,0.516890005,1.24E-05
21,15,25000,0.4,3337.16824,0.088779378,2.66E-05
50,15,25000,0.5,45764.84191,0.633217915,1.38E-05
45,15,25000,0.5,42802.03552,0.574599865,1.34E-05
40,15,25000,0.5,39707.31102,0.528685942,1.33E-05
21,15,25000,0.5,2452.961303,0.086806503,3.54E-05
50,15,25000,0.6,44841.41601,0.658915219,1.47E-05
45,15,25000,0.6,41429.3754,0.591862522,1.43E-05
40,15,25000,0.6,37992.37733,0.540715481,1.42E-05
21,15,25000,0.6,1607.973185,0.084463714,5.25E-05
50,15,25000,0.7,44142.60736,0.681902786,1.54E-05
45,15,25000,0.7,40277.76711,0.609125178,1.51E-05
40,15,25000,0.7,36412.92701,0.551165427,1.51E-05
21,15,25000,0.7,734.462196,0.080887878,0.000110132
50,15,25000,0.8,43600.67399,0.707621886,1.62E-05
45,15,25000,0.8,39172.50848,0.628853929,1.61E-05
40,15,25000,0.8,35029.57094,0.564942027,1.61E-05
21,15,25000,0.8,-196.0942407,0.07595569,-0.000387343
50,15,25000,0.9,42980.30299,0.733969149,1.71E-05
45,15,25000,0.9,37885.41682,0.646116586,1.71E-05
40,15,25000,0.9,33927.87757,0.58299619,1.72E-05
21,15,25000,0.9,-1140.912186,0.07016037,-6.15E-05
50,15,25000,1,41753.82233,0.752873431,1.80E-05
45,15,25000,1,36887.11855,0.668311431,1.81E-05
40,15,25000,1,32844.01083,0.600729254,1.83E-05
21,15,25000,1,-2085.730132,0.064365049,-3.09E-05
50,15,30000,0,48199.97644,0.448210974,9.30E-06
45,15,30000,0,47262.28917,0.431566422,9.13E-06
40,15,30000,0,45643.62004,0.410449739,8.99E-06
21,15,30000,0,10114.89996,0.094204785,9.31E-06
50,15,30000,0.1,45693.53495,0.470748204,1.03E-05
45,15,30000,0.1,44684.54058,0.45252822,1.01E-05
40,15,30000,0.1,42908.99603,0.42705476,9.95E-06
21,15,30000,0.1,8243.090846,0.093958175,1.14E-05
50,15,30000,0.2,42673.68282,0.476498435,1.12E-05
45,15,30000,0.2,41643.29641,0.457460407,1.10E-05
40,15,30000,0.2,39949.75491,0.432137024,1.08E-05
21,15,30000,0.2,6738.512903,0.093095042,1.38E-05
50,15,30000,0.3,40349.07422,0.484896022,1.20E-05
45,15,30000,0.3,39418.51763,0.467324783,1.19E-05
40,15,30000,0.3,37639.40767,0.440052753,1.17E-05
21,15,30000,0.3,5515.597518,0.091738691,1.66E-05
50,15,30000,0.4,38676.92461,0.497228122,1.29E-05
45,15,30000,0.4,37767.76022,0.479655252,1.27E-05
40,15,30000,0.4,35928.03924,0.45021582,1.25E-05
21,15,30000,0.4,4470.949745,0.09013573,2.02E-05
50,15,30000,0.5,37717.8453,0.516738491,1.37E-05
45,15,30000,0.5,36719.54718,0.496917909,1.35E-05
40,15,30000,0.5,34576.7713,0.462383017,1.34E-05
21,15,30000,0.5,3558.220084,0.088162855,2.48E-05
50,15,30000,0.6,37193.73871,0.53930976,1.45E-05
45,15,30000,0.6,36149.09094,0.517879706,1.43E-05
40,15,30000,0.6,33574.90776,0.476176212,1.42E-05
21,15,30000,0.6,2688.274509,0.085820066,3.19E-05
50,15,30000,0.7,37004.77515,0.566043397,1.53E-05
45,15,30000,0.7,35639.24585,0.537608457,1.51E-05
40,15,30000,0.7,32794.09592,0.491830896,1.50E-05
21,15,30000,0.7,1928.85471,0.085820066,4.45E-05
50,15,30000,0.8,36733.80854,0.589727489,1.61E-05
45,15,30000,0.8,35200.70772,0.558570255,1.59E-05
40,15,30000,0.8,31956.23848,0.50630155,1.58E-05
21,15,30000,0.8,1105.258781,0.082614144,7.47E-05
50,15,30000,0.9,36551.97566,0.614738455,1.68E-05
45,15,30000,0.9,34715.81995,0.579532052,1.67E-05
40,15,30000,0.9,30883.06799,0.517578887,1.68E-05
21,15,30000,0.9,253.1398354,0.078175175,0.000308822
50,15,30000,1,36056.39194,0.638600842,1.77E-05
45,15,30000,1,33849.43979,0.598027756,1.77E-05
40,15,30000,1,30013.12241,0.533750884,1.78E-05
21,15,30000,1,-598.9791106,0.073736206,-0.000123103
50,15,35000,0,39443.47509,0.368681029,9.35E-06
45,15,35000,0,39443.47509,0.368681029,9.35E-06
40,15,35000,0,37757.06412,0.344434634,9.12E-06
21,15,35000,0,10945.62679,0.097965578,8.95E-06
50,15,35000,0.1,37514.62038,0.38840978,1.04E-05
45,15,35000,0.1,37514.62038,0.38840978,1.04E-05
40,15,35000,0.1,35746.20636,0.360795154,1.01E-05
21,15,35000,0.1,9572.966739,0.097164097,1.01E-05
50,15,35000,0.2,35086.61653,0.392108921,1.12E-05
45,15,35000,0.2,35086.61653,0.392108921,1.12E-05
40,15,35000,0.2,33346.72538,0.364285167,1.09E-05
21,15,35000,0.2,8200.306687,0.096362617,1.18E-05
50,15,35000,0.3,33236.19946,0.399507202,1.20E-05
45,15,35000,0.3,33236.19946,0.399507202,1.20E-05
40,15,35000,0.3,31499.87373,0.371157708,1.18E-05
21,15,35000,0.3,6827.646635,0.095561136,1.40E-05
50,15,35000,0.4,31863.53948,0.410604624,1.29E-05
45,15,35000,0.4,31863.53948,0.410604624,1.29E-05
40,15,35000,0.4,30237.73952,0.38227078,1.26E-05
21,15,35000,0.4,5765.172086,0.09408148,1.63E-05
50,15,35000,0.5,31004.28986,0.42416814,1.37E-05
45,15,35000,0.5,31004.28986,0.42416814,1.37E-05
40,15,35000,0.5,29410.57818,0.396276748,1.35E-05
21,15,35000,0.5,4873.834468,0.094451394,1.94E-05
50,15,35000,0.6,30644.18951,0.441430797,1.44E-05
45,15,35000,0.6,30644.18951,0.441430797,1.44E-05
40,15,35000,0.6,29000.56278,0.412661854,1.42E-05
21,15,35000,0.6,3989.627531,0.091738691,2.30E-05
50,15,35000,0.7,30644.18951,0.463625642,1.51E-05
45,15,35000,0.7,30644.18951,0.463625642,1.51E-05
40,15,35000,0.7,28676.11584,0.429177796,1.50E-05
21,15,35000,0.7,3144.639266,0.088779378,2.82E-05
50,15,35000,0.8,30858.11053,0.48828658,1.58E-05
45,15,35000,0.8,30858.11053,0.48828658,1.58E-05
40,15,35000,0.8,28355.23431,0.444781607,1.57E-05
21,15,35000,0.8,2328.174019,0.085450152,3.67E-05
50,15,35000,0.9,30893.76408,0.511714472,1.66E-05
45,15,35000,0.9,30893.76408,0.511714472,1.66E-05
40,15,35000,0.9,28066.44093,0.46319091,1.65E-05
21,15,35000,0.9,1636.496056,0.084710323,5.18E-05
50,15,35000,1,30793.93425,0.533909316,1.73E-05
45,15,35000,1,30793.93425,0.533909316,1.73E-05
40,15,35000,1,27524.50756,0.477635851,1.74E-05
21,15,35000,1,944.8180923,0.083970495,8.89E-05
50,15,40000,0,31175.42679,0.295931261,9.49E-06
45,15,40000,0,31175.42679,0.295931261,9.49E-06
40,15,40000,0,29966.77291,0.278006608,9.28E-06
21,15,40000,0,12753.25956,0.106535254,8.35E-06
50,15,40000,0.1,29674.41411,0.310727824,1.05E-05
45,15,40000,0.1,29674.41411,0.310727824,1.05E-05
40,15,40000,0.1,28401.58381,0.290622637,1.02E-05
21,15,40000,0.1,11049.02196,0.10616534,9.61E-06
50,15,40000,0.2,27781.21281,0.314426965,1.13E-05
45,15,40000,0.2,27781.21281,0.314426965,1.13E-05
40,15,40000,0.2,26529.7747,0.293870378,1.11E-05
21,15,40000,0.2,9565.836058,0.105548816,1.10E-05
50,15,40000,0.3,26355.0725,0.320592199,1.22E-05
45,15,40000,0.3,26355.0725,0.320592199,1.22E-05
40,15,40000,0.3,25117.8959,0.299748869,1.19E-05
21,15,40000,0.3,8278.744398,0.104439074,1.26E-05
50,15,40000,0.4,25338.9476,0.329223528,1.30E-05
45,15,40000,0.4,25338.9476,0.329223528,1.30E-05
40,15,40000,0.4,24073.24813,0.307660393,1.28E-05
21,15,40000,0.4,7173.485617,0.102959418,1.44E-05
50,15,40000,0.5,24715.01118,0.34032095,1.38E-05
45,15,40000,0.5,24715.01118,0.34032095,1.38E-05
40,15,40000,0.5,23374.43934,0.31724002,1.36E-05
21,15,40000,0.5,6210.840895,0.101109847,1.63E-05
50,15,40000,0.6,24419.08711,0.355117513,1.45E-05
45,15,40000,0.6,24419.08711,0.355117513,1.45E-05
40,15,40000,0.6,22971.55476,0.329947685,1.44E-05
21,15,40000,0.6,5330.199372,0.099013668,1.86E-05
50,15,40000,0.7,24362.04151,0.371147123,1.52E-05
45,15,40000,0.7,24362.04151,0.371147123,1.52E-05
40,15,40000,0.7,22736.24155,0.343157138,1.51E-05
21,15,40000,0.7,4474.515159,0.096054355,2.15E-05
50,15,40000,0.8,24444.04457,0.38840978,1.59E-05
45,15,40000,0.8,24444.04457,0.38840978,1.59E-05
40,15,40000,0.8,22458.14426,0.353869189,1.58E-05
21,15,40000,0.8,3729.356868,0.095314527,2.56E-05
50,15,40000,0.9,24440.47915,0.405672437,1.66E-05
45,15,40000,0.9,24440.47915,0.405672437,1.66E-05
40,15,40000,0.9,22258.48461,0.368243933,1.65E-05
21,15,40000,0.9,2944.979759,0.091368777,3.10E-05
50,15,40000,1,24365.60693,0.42416814,1.74E-05
45,15,40000,1,24365.60693,0.42416814,1.74E-05
40,15,40000,1,21891.25344,0.381600509,1.74E-05
21,15,40000,1,2221.213511,0.087423027,3.94E-05
50,15,45000,0,23085.64624,0.239231364,1.04E-05
45,15,45000,0,23085.64624,0.239231364,1.04E-05
40,15,45000,0,22105.17445,0.218233346,9.87E-06
21,15,45000,0,12970.74628,0.114303449,8.81E-06
50,15,45000,0.1,22269.18085,0.243536898,1.09E-05
45,15,45000,0.1,22269.18085,0.243536898,1.09E-05
40,15,45000,0.1,21285.14379,0.22283609,1.05E-05
21,15,45000,0.1,11854.79141,0.112947098,9.53E-06
50,15,45000,0.2,21452.71545,0.248462331,1.16E-05
45,15,45000,0.2,21452.71545,0.248462331,1.16E-05
40,15,45000,0.2,20465.11313,0.229277445,1.12E-05
21,15,45000,0.2,10738.83653,0.111590746,1.04E-05
50,15,45000,0.3,20636.25006,0.254007666,1.23E-05
45,15,45000,0.3,20636.25006,0.254007666,1.23E-05
40,15,45000,0.3,19645.08247,0.237430743,1.21E-05
21,15,45000,0.3,9622.881653,0.110234395,1.15E-05
50,15,45000,0.4,19819.78467,0.2601729,1.31E-05
45,15,45000,0.4,19819.78467,0.2601729,1.31E-05
40,15,45000,0.4,18825.05181,0.243172806,1.29E-05
21,15,45000,0.4,8506.926777,0.108878043,1.28E-05
50,15,45000,0.5,19331.33162,0.270037275,1.40E-05
45,15,45000,0.5,19331.33162,0.270037275,1.40E-05
40,15,45000,0.5,18254.59571,0.251143448,1.38E-05
21,15,45000,0.5,7647.677296,0.112577184,1.47E-05
50,15,45000,0.6,19103.14925,0.282367745,1.48E-05
45,15,45000,0.6,19103.14925,0.282367745,1.48E-05
40,15,45000,0.6,17908.75673,0.261154963,1.46E-05
21,15,45000,0.6,6709.990032,0.109864481,1.64E-05
50,15,45000,0.7,19017.58078,0.293465167,1.54E-05
45,15,45000,0.7,19017.58078,0.293465167,1.54E-05
40,15,45000,0.7,17694.83572,0.27031347,1.53E-05
21,15,45000,0.7,5847.175138,0.107028473,1.83E-05
50,15,45000,0.8,19038.97282,0.307028683,1.61E-05
45,15,45000,0.8,19038.97282,0.307028683,1.61E-05
40,15,45000,0.8,17402.47691,0.27894223,1.60E-05
21,15,45000,0.8,5048.536666,0.104192465,2.06E-05
50,15,45000,0.9,18967.66587,0.319359152,1.68E-05
45,15,45000,0.9,18967.66587,0.319359152,1.68E-05
40,15,45000,0.9,17177.8598,0.289107783,1.68E-05
21,15,45000,0.9,4274.855505,0.100739933,2.36E-05
50,15,45000,1,18814.35571,0.329223528,1.75E-05
45,15,45000,1,18814.35571,0.329223528,1.75E-05
40,15,45000,1,16864.10896,0.29725781,1.76E-05
21,15,45000,1,3625.961627,0.099383582,2.74E-05
55,20,0,0,143958.1664,1.319811205,9.17E-06
50,20,0,0,113902.2598,1.014472661,8.91E-06
45,20,0,0,104607.3903,0.91745066,8.77E-06
40,20,0,0,94456.83695,0.81993101,8.68E-06
21,20,0,0,4813.22346,0.092478519,1.92E-05
55,20,0,0.1,133531.2982,1.346243342,1.01E-05
50,20,0,0.1,102108.0795,1.010180677,9.89E-06
45,20,0,0.1,93244.61766,0.914403347,9.81E-06
40,20,0,0.1,83586.08245,0.817237704,9.78E-06
21,20,0,0.1,2720.362794,0.0919853,3.38E-05
55,20,0,0.2,123104.4299,1.35853745,1.10E-05
50,20,0,0.2,92823.90616,1.020572258,1.10E-05
45,20,0,0.2,84309.8487,0.922873475,1.09E-05
40,20,0,0.2,74854.53856,0.819205029,1.09E-05
21,20,0,0.2,1297.787608,0.089765816,6.92E-05
55,20,0,0.3,115394.3589,1.39328647,1.21E-05
50,20,0,0.3,85019.35329,1.032920965,1.21E-05
45,20,0,0.3,76662.17126,0.932001348,1.22E-05
40,20,0,0.3,67627.57247,0.826800575,1.22E-05
21,20,0,0.3,190.7461933,0.08723807,0.000457352
55,20,0,0.4,107684.2879,1.415400701,1.31E-05
50,20,0,0.4,78462.67342,1.047968331,1.34E-05
45,20,0,0.4,70312.28157,0.942317982,1.34E-05
40,20,0,0.4,61644.9141,0.835489293,1.36E-05
21,20,0,0.4,-795.0732045,0.08618998,-0.000108405
55,20,0,0.5,99974.21688,1.424718854,1.43E-05
50,20,0,0.5,72854.3766,1.061386441,1.46E-05
45,20,0,0.5,64978.51708,0.957074287,1.47E-05
40,20,0,0.5,56820.99455,0.851515385,1.50E-05
21,20,0,0.5,-1836.155563,0.085450152,-4.65E-05
50,20,0,0.6,68144.54853,1.082700108,1.59E-05
45,20,0,0.6,60375.64937,0.972335378,1.61E-05
40,20,0,0.6,52285.86853,0.861825658,1.65E-05
21,20,0,0.6,-2791.669604,0.085820066,-3.07E-05
50,20,0,0.7,64179.87846,1.107958676,1.73E-05
45,20,0,0.7,56525.07033,0.994196266,1.76E-05
40,20,0,0.7,47986.05542,0.870239836,1.81E-05
21,20,0,0.7,-3747.183644,0.08618998,-2.30E-05
50,20,0,0.8,60215.20838,1.123745973,1.87E-05
45,20,0,0.8,52674.4913,1.011003326,1.92E-05
