ID,ThrustSLS,WingSpan,WingSweep,WingTCR,MTOW,Range,TOFL,AppSpeed
7592,31000,110,34,0.093,185482.7979,1986.672131,6741.217476,135.5169834
7593,31000,110,34,0.096,186566.6519,2049.581861,6814.692459,135.9123517
7594,31000,110,34,0.099,187664.0475,2111.289811,6889.916591,136.3114912
7595,31000,110,34,0.102,188773.7674,2171.738729,6966.849912,136.713928
7596,31000,110,34,0.105,189894.7338,2231.934845,7045.460082,137.1192441
7597,31000,110,34,0.108,191025.9894,2291.485571,7125.721387,137.5270693
7598,31000,110,34,0.111,192166.6804,2346.492688,7207.613909,137.937075
7599,31000,110,34,0.114,193316.0436,2399.556649,7291.122837,138.3489687
7600,31000,110,34,0.117,194473.3942,2450.50686,7376.237886,138.7624893
7601,31000,114,25,0.09,189014.2168,2278.385571,6510.155546,132.0010747
7602,31000,114,25,0.093,190255.2726,2346.210641,6589.016358,132.4335704
7603,31000,114,25,0.096,191509.8237,2412.450057,6669.712489,132.8694929
7604,31000,114,25,0.099,192776.5568,2475.306792,6752.207485,133.3082019
7605,31000,114,25,0.102,194054.3708,2531.837017,6836.476509,133.7492904
7606,31000,114,25,0.105,195342.2909,2581.103137,6922.501281,134.1924001
7607,31000,114,25,0.108,196639.4512,2627.491261,7010.26927,134.6372148
7608,31000,114,25,0.111,197945.0799,2668.355747,7099.773019,135.0834541
7609,31000,114,25,0.114,199258.4868,2703.428905,7191.009586,135.5308693
7610,31000,114,25,0.117,200579.053,2738.366686,7283.980083,135.979239
7611,31000,114,26,0.09,189119.4247,2272.728444,6516.803902,132.0378694
7612,31000,114,26,0.093,190357.9333,2340.687974,6595.582608,132.4692946
7613,31000,114,26,0.096,191610.1215,2406.010095,6676.206877,132.9042806
7614,31000,114,26,0.099,192874.6345,2469.301432,6758.6378,133.3421077
7615,31000,114,26,0.102,194150.3585,2528.571531,6842.849911,133.7823644
7616,31000,114,26,0.105,195436.3078,2582.614363,6928.824378,134.2246882
7617,31000,114,26,0.108,196731.6063,2631.353267,7016.548186,134.668759
7618,31000,114,26,0.111,198035.4735,2674.735874,7106.01345,135.1142933
7619,31000,114,26,0.114,199347.2114,2712.475995,7197.216852,135.5610393
7620,31000,114,26,0.117,200666.1938,2744.210218,7290.159171,136.0087729
7621,31000,114,27,0.09,189234.2312,2265.181043,6524.066581,132.0779427
7622,31000,114,27,0.093,190469.9865,2334.577531,6602.757133,132.5082763
7623,31000,114,27,0.096,191719.5947,2400.535498,6683.302691,132.9422403
7624,31000,114,27,0.099,192981.6836,2463.395319,6765.663428,133.3791051
7625,31000,114,27,0.102,194255.1257,2522.709684,6849.813189,133.8184542
7626,31000,114,27,0.105,195538.9229,2581.788721,6935.732536,134.2599203
7627,31000,114,27,0.108,196832.1886,2633.528444,7023.407925,134.7031795
7628,31000,114,27,0.111,198134.1325,2679.442433,7112.831002,135.1479444
7629,31000,114,27,0.114,199444.048,2719.935499,7203.998039,135.59396
7630,31000,114,27,0.117,200761.3012,2754.552242,7296.909447,136.0409994
7631,31000,114,28,0.09,189359.1762,2256.795056,6531.979848,132.1215411
7632,31000,114,28,0.093,190591.9342,2327.208433,6610.574118,132.5506871
7633,31000,114,28,0.096,191838.7337,2394.200198,6691.033701,132.9835392
7634,31000,114,28,0.099,193098.1835,2457.76553,6773.317769,133.4193572
7635,31000,114,28,0.102,194369.1413,2517.639506,6857.399411,133.8577188
7636,31000,114,28,0.105,195650.5958,2576.056263,6943.258531,134.2982518
7637,31000,114,28,0.108,196941.6485,2633.7575,7030.881004,134.7406279
7638,31000,114,28,0.111,198241.4986,2682.31158,7120.257966,135.1845557
7639,31000,114,28,0.114,199549.4301,2725.531734,7211.385237,135.6297768
7640,31000,114,28,0.117,200864.8007,2763.047373,7304.262831,136.0760609
7641,31000,114,29,0.09,189494.8224,2247.51322,6540.581759,132.1688573
7642,31000,114,29,0.093,190724.3252,2318.0929,6619.071102,132.5967146
7643,31000,114,29,0.096,191968.0746,2387.161716,6699.43699,133.0283601
7644,31000,114,29,0.099,193224.6586,2451.306951,6781.637495,133.4630421
7645,31000,114,29,0.102,194492.9186,2512.114514,6865.644885,133.900332
7646,31000,114,29,0.105,195771.8289,2571.285783,6951.438346,134.3398525
7647,31000,114,29,0.108,197060.4784,2629.869955,7039.003119,134.7812702
7648,31000,114,29,0.111,198358.0547,2682.96023,7128.329785,135.2242896
7649,31000,114,29,0.114,199663.8317,2728.996796,7219.413673,135.6686484
7650,31000,114,29,0.117,200977.1579,2769.449009,7312.254361,136.1141127
7651,31000,114,30,0.09,189641.7849,2237.522252,6549.914122,132.2201018
7652,31000,114,30,0.093,190867.7602,2308.142567,6628.28933,132.6465635
7653,31000,114,30,0.096,192108.2041,2377.202153,6708.553294,133.0769026
7654,31000,114,30,0.099,193361.6824,2443.969102,6790.66289,133.5103544
7655,31000,114,30,0.102,194627.0188,2505.764925,6874.589492,133.9464838
7656,31000,114,30,0.105,195903.172,2565.629905,6960.311502,134.3849078
7657,31000,114,30,0.108,197189.217,2624.570683,7047.813475,134.8252876
7658,31000,114,30,0.111,198484.3292,2681.674756,7137.085387,135.2673233
7659,31000,114,30,0.114,199787.7713,2731.051551,7228.12203,135.7107482
7660,31000,114,30,0.117,201098.882,2773.660188,7320.922512,136.1553249
7661,31000,114,31,0.09,189800.7371,2226.954052,6560.022906,132.2755048
7662,31000,114,31,0.093,191022.8961,2297.494637,6638.274142,132.7004578
7663,31000,114,31,0.096,192259.7641,2366.639016,6718.427394,133.1293847
7664,31000,114,31,0.099,193509.8825,2434.168377,6800.438234,133.5615067
7665,31000,114,31,0.102,194772.056,2498.250756,6884.277064,133.9963818
7666,31000,114,31,0.105,196045.2264,2558.980779,6969.921436,134.4336204
7667,31000,114,31,0.108,197328.4538,2618.477505,7057.355158,134.8728784
7668,31000,114,31,0.111,198620.9003,2675.914695,7146.567547,135.3138506
7669,31000,114,31,0.114,199921.8164,2731.292848,7237.552817,135.756266
7670,31000,114,31,0.117,201230.5302,2776.78724,7330.30956,136.199883
7671,31000,114,32,0.09,189972.4163,2215.886113,6570.95869,132.3353176
7672,31000,114,32,0.093,191190.4524,2286.438254,6649.075423,132.7586425
7673,31000,114,32,0.096,192423.4574,2355.398873,6729.108554,133.1860451
7674,31000,114,32,0.099,193669.9461,2422.937134,6811.012236,133.6167319
7675,31000,114,32,0.102,194928.7026,2488.906698,6894.755815,134.050253
7676,31000,114,32,0.105,196198.6508,2551.355352,6980.315921,134.4862122
7677,31000,114,32,0.108,197478.8344,2611.369533,7067.675551,134.9242592
7678,31000,114,32,0.111,198768.4009,2669.201728,7156.823309,135.3640834
7679,31000,114,32,0.114,200066.5882,2724.941568,7247.752778,135.805409
7680,31000,114,32,0.117,201372.7127,2777.240553,7340.461993,136.2479901
7681,31000,114,33,0.09,190157.6301,2204.61068,6582.777182,132.3998158
7682,31000,114,33,0.093,191371.2174,2275.048298,6660.748112,132.8213853
7683,31000,114,33,0.096,192600.054,2343.944097,6740.651024,133.2471449
7684,31000,114,33,0.099,193842.626,2411.485114,6822.438529,133.6762844
7685,31000,114,33,0.102,195097.6956,2477.341279,6906.07883,134.1083458
7686,31000,114,33,0.105,196364.1667,2542.98304,6991.547554,134.5429257
7687,31000,114,33,0.108,197641.0658,2603.940057,7078.82682,134.9796671
7688,31000,114,33,0.111,198927.5248,2662.514505,7167.904458,135.4182538
7689,31000,114,33,0.114,200222.7675,2718.784539,7258.773367,135.8584045
7690,31000,114,33,0.117,201526.098,2772.997357,7351.43098,136.2998687
7691,31000,114,34,0.09,190357.2645,2192.84982,6595.539809,132.4693006
7692,31000,114,34,0.093,191566.0557,2263.176714,6673.352778,132.8889796
7693,31000,114,34,0.096,192790.3984,2332.0793,6753.11461,133.3129697
7694,31000,114,34,0.099,194028.7481,2399.39446,6834.776236,133.7404429
7695,31000,114,34,0.102,195279.8428,2465.271231,6918.30462,134.1709324
7696,31000,114,34,0.105,196542.5655,2530.852267,7003.674305,134.6040267
7697,31000,114,34,0.108,197815.9237,2595.694155,7090.866454,135.0393619
7698,31000,114,34,0.111,199099.0325,2655.00766,7179.868061,135.4766156
7699,31000,114,34,0.114,200391.1008,2712.111838,7270.671285,135.9155009
7700,31000,114,34,0.117,201691.4191,2766.90249,7363.272901,136.3557621
7701,31000,118,25,0.09,195277.9135,2572.450082,6464.055632,129.6222873
7702,31000,118,25,0.093,196670.9201,2646.846292,6549.477814,130.083618
7703,31000,118,25,0.096,198077.8793,2720.00385,6636.910413,130.5480943
7704,31000,118,25,0.099,199497.4176,2789.460061,6726.323777,131.0150542
7705,31000,118,25,0.102,200928.3947,2851.617563,6817.700725,131.4840983
7706,31000,118,25,0.105,202369.8014,2904.455367,6911.030706,131.9548752
7707,31000,118,25,0.108,203820.7413,2953.79552,7006.309021,132.4270753
7708,31000,118,25,0.111,205280.4151,2996.664753,7103.536182,132.9004247
7709,31000,118,25,0.114,206748.1086,3032.800686,7202.717382,133.3746809
7710,31000,118,25,0.117,208223.1811,3068.977508,7303.862054,133.8496281
7711,31000,118,26,0.09,195389.766,2566.290249,6470.873174,129.6594745
7712,31000,118,26,0.093,196780.1282,2640.654459,6556.222496,130.1197283
7713,31000,118,26,0.096,198184.6379,2712.181693,6643.592715,130.5832693
7714,31000,118,26,0.099,199601.8748,2781.889319,6732.951506,131.0493484
7715,31000,118,26,0.102,201030.6854,2847.341622,6824.281083,131.5175615
7716,31000,118,26,0.105,202470.0489,2906.199823,6917.570364,131.9875532
7717,31000,118,26,0.108,203919.0587,2958.44751,7012.814188,132.45901
7718,31000,118,26,0.111,205376.9065,3004.271907,7110.012658,132.9316548
7719,31000,118,26,0.114,206842.8696,3043.417676,7209.170611,133.4052419
7720,31000,118,26,0.117,208316.3002,3075.788093,7310.297164,133.8795532
7721,31000,118,27,0.09,195511.8212,2558.251323,6478.320808,129.6999681
7722,31000,118,27,0.093,196899.3289,2633.909799,6563.592317,130.1591313
7723,31000,118,27,0.096,198301.1642,2706.101283,6650.894185,130.6216516
7724,31000,118,27,0.099,199715.8881,2774.745741,6740.193169,131.0867697
7725,31000,118,27,0.102,201142.3331,2839.716811,6831.470819,131.5540761
7726,31000,118,27,0.105,202579.4658,2904.950949,6924.715474,132.0232109
7727,31000,118,27,0.108,204026.3682,2960.994811,7019.921465,132.4938566
7728,31000,118,27,0.111,205482.2221,3009.915088,7117.08845,132.9657324
7729,31000,118,27,0.114,206946.296,3052.200483,7216.220871,133.4385896
7730,31000,118,27,0.117,208417.9338,3087.71094,7317.327503,133.9122069
7731,31000,118,28,0.09,195644.6563,2549.310562,6486.435982,129.7440238
7732,31000,118,28,0.093,197029.0564,2625.884855,6571.622472,130.2020005
7733,31000,118,28,0.096,198427.9802,2698.934077,6658.849649,130.6634105
7734,31000,118,28,0.099,199839.9684,2768.332135,6748.083269,131.127483
7735,31000,118,28,0.102,201263.8381,2833.622346,6839.304156,131.5938029
7736,31000,118,28,0.105,202698.5421,2897.380366,6932.500016,132.0620055
7737,31000,118,28,0.108,204143.1503,2961.024865,7027.664623,132.5317688
7738,31000,118,28,0.111,205596.8335,3013.204914,7124.797149,133.0028081
7739,31000,118,28,0.114,207058.8506,3058.878327,7223.90161,133.474871
7740,31000,118,28,0.117,208528.5367,3097.821596,7324.986401,133.9477332
7741,31000,118,29,0.09,195788.8693,2539.080438,6495.257807,129.7918362
7742,31000,118,29,0.093,197169.8947,2615.925134,6580.351611,130.2485253
7743,31000,118,29,0.096,198565.6567,2690.951983,6667.497356,130.7087305
7744,31000,118,29,0.099,199974.6741,2760.920107,6756.6597,131.1716683
7745,31000,118,29,0.102,201395.7471,2827.121478,6847.818675,131.6369179
7746,31000,118,29,0.105,202827.8137,2891.689235,6940.961299,132.1041088
7747,31000,118,29,0.108,204269.9305,2955.979387,7036.08074,132.5729145
7748,31000,118,29,0.111,205721.2565,3013.704631,7133.175639,133.043046
7749,31000,118,29,0.114,207181.04,3063.053341,7232.249545,133.514247
7750,31000,118,29,0.117,208648.6066,3105.675373,7333.310443,133.9862897
7751,31000,118,30,0.09,195945.1146,2528.070629,6504.829263,129.8436179
7752,31000,118,30,0.093,197322.4827,2604.909579,6589.822208,130.2989127
7753,31000,118,30,0.096,198714.8182,2679.901417,6676.87933,130.7578133
7754,31000,118,30,0.099,200120.6161,2752.357833,6765.96409,131.2195226
7755,31000,118,30,0.102,201538.6584,2819.592794,6857.055661,131.683613
7756,31000,118,30,0.105,202967.8668,2884.833922,6950.140309,132.1497084
7757,31000,118,30,0.108,204407.2836,2949.352873,7045.210545,132.6174772
7758,31000,118,30,0.111,205856.0551,3012.135157,7142.264431,133.0866255
7759,31000,118,30,0.114,207313.418,3065.599451,7241.305009,133.5568931
7760,31000,118,30,0.117,208778.6878,3110.783237,7342.339816,134.0280485
7761,31000,118,31,0.09,196114.1079,2516.169853,6515.197613,129.8996013
7762,31000,118,31,0.093,197487.5194,2592.970956,6600.08096,130.353389
7763,31000,118,31,0.096,198876.1481,2667.998005,6687.041771,130.8108795
7764,31000,118,31,0.099,200278.4631,2741.178884,6776.042204,131.2712608
7765,31000,118,31,0.102,201693.2265,2810.597583,6867.060497,131.7340982
7766,31000,118,31,0.105,203119.3429,2876.811893,6960.082098,132.1990096
7767,31000,118,31,0.108,204555.8388,2941.864246,7055.098804,132.6656573
7768,31000,118,31,0.111,206001.8467,3004.896534,7152.10805,133.133743
7769,31000,118,31,0.114,207456.5909,3065.902513,7251.112324,133.6030016
7770,31000,118,31,0.117,208919.3758,3114.633991,7352.11868,134.0731977
7771,31000,118,32,0.09,196296.6333,2503.61284,6526.414868,129.9600406
7772,31000,118,32,0.093,197665.7704,2580.291682,6611.179253,130.4122015
7773,31000,118,32,0.096,199050.3946,2655.204058,6698.035516,130.8681702
7774,31000,118,32,0.099,200448.9469,2728.458607,6786.944395,131.3271181
7775,31000,118,32,0.102,201860.1683,2799.776822,6877.883111,131.7886032
7776,31000,118,32,0.105,203282.9442,2867.652242,6970.836227,132.2522364
7777,31000,118,32,0.108,204716.2847,2933.095114,7065.794762,132.7176743
7778,31000,118,32,0.111,206159.307,2996.479323,7162.755472,133.1846128
7779,31000,118,32,0.114,207611.2223,3057.671451,7261.720245,133.6527823
7780,31000,118,32,0.117,209071.3227,3115.146642,7362.695606,134.1219429
7781,31000,118,33,0.09,196493.5496,2491.366493,6538.538321,130.0252137
7782,31000,118,33,0.093,197858.0743,2567.782106,6623.173688,130.475621
7783,31000,118,33,0.096,199238.3775,2642.434566,6709.916557,130.9299491
7784,31000,118,33,0.099,200632.8697,2715.343571,6798.726116,131.387352
7785,31000,118,33,0.102,202040.269,2786.679511,6889.578486,131.8473792
7786,31000,118,33,0.105,203459.4405,2857.729337,6982.457268,132.3096346
7787,31000,118,33,0.108,204889.376,2924.102695,7077.35264,132.7737681
7788,31000,118,33,0.111,206329.1768,2988.045084,7174.260618,133.2394699
7789,31000,118,33,0.114,207778.0394,3049.6205,7273.182442,133.7064652
7790,31000,118,33,0.117,209235.2432,3109.25776,7374.124065,134.1745094
7791,31000,118,34,0.09,196705.7988,2478.269167,6551.631158,130.0954249
7792,31000,118,34,0.093,198065.351,2554.701054,6636.126682,130.5439437
7793,31000,118,34,0.096,199440.9958,2629.363324,6722.746629,130.9965052
7794,31000,118,34,0.099,200831.1111,2702.133744,6811.448504,131.4522441
7795,31000,118,34,0.102,202234.3899,2773.229887,6902.207236,131.9107014
7796,31000,118,34,0.105,203649.6755,2843.962192,6995.005381,132.3714728
7797,31000,118,34,0.108,205075.9403,2914.195193,7089.832205,132.8342015
7798,31000,118,34,0.111,206512.268,2978.830793,7186.682924,133.2985714
7799,31000,118,34,0.114,207957.8397,3041.084326,7285.558074,133.7643021
7800,31000,118,34,0.117,209411.9207,3101.165406,7386.462987,134.2311438
7801,31000,122,25,0.09,201957.4751,2876.858086,6445.461656,127.4985684
7802,31000,122,25,0.093,203513.6342,2957.966568,6538.045208,127.9886363
7803,31000,122,25,0.096,205084.2033,3037.543255,6632.848377,128.4815537
7804,31000,122,25,0.099,206667.7456,3112.772932,6729.849475,128.9766352
7805,31000,122,25,0.102,208263.0816,3179.625309,6829.040387,129.4734894
7806,31000,122,25,0.105,209869.1672,3236.278193,6930.419799,129.9717726
7807,31000,122,25,0.108,211485.0753,3289.069418,7033.992463,130.4711825
7808,31000,122,25,0.111,213109.9795,3334.793931,7139.768584,130.9714522
7809,31000,122,25,0.114,214743.1411,3373.903609,7247.763324,131.4723459
7810,31000,122,25,0.117,216383.8975,3412.342199,7357.996392,131.9736544
7811,31000,122,26,0.09,202076.3968,2870.151961,6452.490103,127.5361776
7812,31000,122,26,0.093,203629.8124,2951.255352,6545.010771,128.0251615
7813,31000,122,26,0.096,205197.8446,3029.087935,6639.761886,128.5171444
7814,31000,122,26,0.099,206779.0031,3104.70139,6736.718833,129.0113458
7815,31000,122,26,0.102,208372.095,3175.136693,6835.872917,129.5073695
7816,31000,122,26,0.105,209976.0644,3238.516099,6937.222317,130.0048678
7817,31000,122,26,0.108,211589.9733,3294.48119,7040.771343,130.5035345
7818,31000,122,26,0.111,213212.986,3343.24436,7146.529815,131.0030997
7819,31000,122,26,0.114,214844.3552,3384.929836,7254.512556,131.5033244
7820,31000,122,26,0.117,216483.4109,3420.060755,7364.738981,132.0039967
7821,31000,122,27,0.09,202206.1637,2861.684401,6460.168302,127.5771236
7822,31000,122,27,0.093,203756.6223,2943.876843,6552.622329,128.0650173
7823,31000,122,27,0.096,205321.8845,3022.351618,6647.316372,128.5559806
7824,31000,122,27,0.099,206900.4402,3096.937407,6744.224899,129.0492216
7825,31000,122,27,0.102,208491.0819,3167.112369,6843.338575,129.5443391
7826,31000,122,27,0.105,210092.7405,3237.660412,6944.655026,130.0409809
7827,31000,122,27,0.108,211704.4666,3297.818071,7048.178077,130.5388368
7828,31000,122,27,0.111,213325.414,3350.068631,7153.917126,131.0376331
7829,31000,122,27,0.114,214954.8262,3394.923481,7261.886627,131.5371277
7830,31000,122,27,0.117,216592.0248,3432.554312,7372.105672,132.0371059
7831,31000,122,28,0.09,202347.3928,2852.262106,6468.535142,127.6216715
7832,31000,122,28,0.093,203894.6322,2935.177881,6560.916318,128.1083791
7833,31000,122,28,0.096,205456.8788,3014.429988,6655.547961,128.5982332
7834,31000,122,28,0.099,207032.601,3089.798399,6752.403528,129.0904295
7835,31000,122,28,0.102,208620.5753,3160.43408,6851.472989,129.5845612
7836,31000,122,28,0.105,210219.7183,3229.74191,6952.753365,130.0802711
7837,31000,122,28,0.108,211829.0681,3298.628832,7056.247952,130.5772449
7838,31000,122,28,0.111,213447.767,3354.736462,7161.965685,131.0752047
7839,31000,122,28,0.114,215075.0487,3403.222473,7269.920616,131.5739051
7840,31000,122,28,0.117,216710.2256,3444.12242,7380.131484,132.0731281
7841,31000,122,29,0.09,202500.72,2841.343566,6477.63105,127.6700179
7842,31000,122,29,0.093,204044.4635,2924.550575,6569.932764,128.1554384
7843,31000,122,29,0.096,205603.4353,3005.515146,6664.496328,128.644089
7844,31000,122,29,0.099,207176.0805,3081.418826,6761.2941,129.1351516
7845,31000,122,29,0.102,208761.1581,3153.120654,6860.315289,129.6282135
7846,31000,122,29,0.105,210357.5693,3223.31547,6961.556255,130.1229124
7847,31000,122,29,0.108,211964.3384,3293.472972,7065.019717,130.6189288
7848,31000,122,29,0.111,213580.5958,3356.559805,7170.714108,131.115981
7849,31000,122,29,0.114,215205.5637,3409.329585,7278.65304,131.6138194
7850,31000,122,29,0.117,216838.5452,3454.162759,7388.854866,132.1122228
7851,31000,122,30,0.09,202666.841,2829.385504,6487.500458,127.7223779
7852,31000,122,30,0.093,204206.796,2912.722136,6579.715652,128.2064047
7853,31000,122,30,0.096,205762.2189,2993.739165,6674.205078,128.693752
7854,31000,122,30,0.099,207331.5295,3071.955037,6770.939889,129.183587
7855,31000,122,30,0.102,208913.4679,3144.766318,6869.908467,129.6754907
7856,31000,122,30,0.105,210506.9187,3215.66929,6971.106455,130.1690946
7857,31000,122,30,0.108,212110.8912,3286.199902,7074.535944,130.6640744
7858,31000,122,30,0.111,213724.5025,3355.398437,7180.204819,131.1601437
7859,31000,122,30,0.114,215346.9631,3413.506782,7288.126212,131.6570487
7860,31000,122,30,0.117,216977.5653,3461.928708,7398.31806,132.1545646
7861,31000,122,31,0.09,202846.5172,2816.790149,6498.192231,127.7789862
7862,31000,122,31,0.093,204382.3735,2899.847049,6590.313354,128.2615065
7863,31000,122,31,0.096,205933.9571,2980.852412,6684.722155,128.7474452
7864,31000,122,31,0.099,207499.6603,3059.759639,6781.388474,129.2359535
7865,31000,122,31,0.102,209078.2025,3134.794279,6880.299795,129.7266051
7866,31000,122,31,0.105,210668.4506,3206.668649,6981.450978,130.2190255
7867,31000,122,31,0.108,212269.3976,3278.051206,7084.843434,130.7128848
7868,31000,122,31,0.111,213880.1463,3347.534327,7190.484452,131.2078915
7869,31000,122,31,0.114,215499.8944,3415.003384,7298.386644,131.7037876
7870,31000,122,31,0.117,217127.9226,3467.863276,7408.567492,132.2003441
7871,31000,122,32,0.09,203040.5821,2803.126017,6509.760157,127.8400997
7872,31000,122,32,0.093,204572.0105,2885.990443,6601.779109,128.3209941
7873,31000,122,32,0.096,206119.4465,2967.042494,6696.100325,128.8054125
7874,31000,122,32,0.099,207681.2525,3045.991692,6792.692215,129.2924888
7875,31000,122,32,0.102,209256.126,3122.809184,6891.541286,129.7817891
7876,31000,122,32,0.105,210842.9141,3196.463587,6992.641551,130.2729321
7877,31000,122,32,0.108,212440.5926,3268.33063,7095.99368,130.765582
7878,31000,122,32,0.111,214048.2489,3338.159059,7201.604315,131.2594419
7879,31000,122,32,0.114,215665.0667,3406.202035,7309.485505,131.754249
7880,31000,122,32,0.117,217290.3142,3470.385883,7419.654237,132.2497699
7881,31000,122,33,0.09,203249.9489,2790.370128,6522.263498,127.9059993
7882,31000,122,33,0.093,204776.5993,2872.905201,6614.171568,128.385141
7883,31000,122,33,0.096,206319.5599,2953.260014,6708.397715,128.8679208
7884,31000,122,33,0.099,207877.1607,3031.452063,6804.908786,129.3534534
7885,31000,122,33,0.102,209448.0754,3108.24462,6903.690232,129.841297
7886,31000,122,33,0.105,211031.13,3184.962013,7004.735143,130.331063
7887,31000,122,33,0.108,212625.2817,3257.574561,7108.043389,130.8224091
7888,31000,122,33,0.111,214229.601,3327.834692,7213.62091,131.3150327
7889,31000,122,33,0.114,215843.2568,3396.200279,7321.479141,131.8086657
7890,31000,122,33,0.117,217465.5038,3462.928608,7431.634535,132.3030701
7891,31000,122,34,0.09,203475.6194,2776.508606,6535.767623,127.9769927
7892,31000,122,34,0.093,204997.1187,2859.074331,6627.555422,128.4542469
7893,31000,122,34,0.096,206535.2544,2939.437832,6721.678428,128.935262
7894,31000,122,34,0.099,208088.3217,3017.722186,6818.101787,129.4191324
7895,31000,122,34,0.102,209654.9686,3093.838716,6916.809804,129.9054072
7896,31000,122,34,0.105,211233.9984,3169.737637,7017.79457,130.3936903
7897,31000,122,34,0.108,212824.348,3245.336345,7121.055083,130.8836323
7898,31000,122,34,0.111,214425.0698,3316.210359,7226.596525,131.3749244
7899,31000,122,34,0.114,216035.3167,3385.114504,7334.429667,131.8672929
7900,31000,122,34,0.117,217654.329,3452.03569,7444.570381,132.3604949
7901,31000,126,25,0.09,209068.6904,3188.606251,6452.885168,125.6056516
7902,31000,126,25,0.093,210799.5785,3276.451964,6553.305648,126.124296
7903,31000,126,25,0.096,212545.3345,3361.734589,6656.194442,126.6454803
7904,31000,126,25,0.099,214304.4545,3441.945047,6761.539384,127.1684935
7905,31000,126,25,0.102,216075.7194,3512.517592,6869.343272,127.6929528
7906,31000,126,25,0.105,217858.0504,3572.912495,6979.616012,128.218523
7907,31000,126,25,0.108,219650.4894,3630.188215,7092.373917,128.7449098
7908,31000,126,25,0.111,221452.1827,3680.554887,7207.639139,129.271854
7909,31000,126,25,0.114,223262.367,3724.530141,7325.439208,129.7991271
7910,31000,126,25,0.117,225080.3582,3766.762759,7445.806664,130.3265268
7911,31000,126,26,0.09,209195.1342,3181.507732,6460.168122,125.643712
7912,31000,126,26,0.093,210923.1779,3269.387874,6560.536697,126.1612644
7913,31000,126,26,0.096,212666.3083,3353.766093,6663.384894,126.6815148
7914,31000,126,26,0.099,214422.9612,3434.547884,6768.697332,127.203648
7915,31000,126,26,0.102,216191.9035,3509.080423,6876.476252,127.727277
7916,31000,126,26,0.105,217972.0442,3576.227287,6986.731079,128.2520622
7917,31000,126,26,0.108,219762.4141,3636.331271,7099.477707,128.7777058
7918,31000,126,26,0.111,221562.1496,3689.129127,7214.737929,129.3039451
7919,31000,126,26,0.114,223370.4787,3734.896354,7332.538962,129.8305487
7920,31000,126,26,0.117,225186.7095,3774.593995,7452.913073,130.3573119
7921,31000,126,27,0.09,209333.1066,3172.768375,6468.124558,125.6851419
7922,31000,126,27,0.093,211058.0895,3261.457888,6568.438797,126.201604
7923,31000,126,27,0.096,212798.3531,3346.451173,6671.242442,126.7208352
7924,31000,126,27,0.099,214552.3122,3426.965221,6776.519183,127.2420084
7925,31000,126,27,0.102,216318.7186,3502.125132,6884.270654,127.7647313
7926,31000,126,27,0.105,218096.4677,3576.68476,6994.505751,128.2886601
7927,31000,126,27,0.108,219884.5783,3640.902717,7107.239913,128.8134926
7928,31000,126,27,0.111,221682.1762,3696.723307,7222.494535,129.3389628
7929,31000,126,27,0.114,223488.4797,3744.910704,7340.29649,129.8648359
7930,31000,126,27,0.117,225302.7883,3786.397856,7460.677752,130.3909044
7931,31000,126,28,0.09,209483.2673,3162.930626,6476.795086,125.7302162
7932,31000,126,28,0.093,211204.918,3252.286783,6577.049879,126.2454921
7933,31000,126,28,0.096,212942.0606,3337.902432,6679.80476,126.7636147
7934,31000,126,28,0.099,214693.0872,3419.220195,6785.042406,127.2837436
7935,31000,126,28,0.102,216456.7329,3495.295091,6892.763781,127.8054809
7936,31000,126,28,0.105,218231.8784,3569.86798,7002.977206,128.3284778
7937,31000,126,28,0.108,220017.5294,3643.284291,7115.697622,128.852428
7938,31000,126,28,0.111,221812.8001,3702.6622,7230.945989,129.3770614
7939,31000,126,28,0.114,223616.8985,3754.061246,7348.748808,129.9021399
7940,31000,126,28,0.117,225429.1145,3797.989834,7469.137727,130.4274527
7941,31000,126,29,0.09,209646.2926,3151.743599,6486.221717,125.7791339
7942,31000,126,29,0.093,211364.3246,3241.28261,6586.411614,126.2931226
7943,31000,126,29,0.096,213098.0781,3328.09881,6689.113241,126.8100423
7944,31000,126,29,0.099,214845.9201,3410.064772,6794.308158,127.329038
7945,31000,126,29,0.102,216606.5678,3487.412167,6901.996607,127.8497057
7946,31000,126,29,0.105,218378.8858,3562.922345,7012.186279,128.3716916
7947,31000,126,29,0.108,220161.8659,3638.661986,7124.89157,128.8946843
7948,31000,126,29,0.111,221954.6094,3706.240926,7240.132968,129.4184098
7949,31000,126,29,0.114,223756.3131,3761.786567,7357.936566,129.9426259
7950,31000,126,29,0.117,225566.2566,3809.028664,7478.333657,130.4671185
7951,31000,126,30,0.09,209822.9222,3139.008579,6496.450632,125.8321124
7952,31000,126,30,0.093,211537.0326,3229.020662,6596.569808,126.3447073
7953,31000,126,30,0.096,213267.1132,3316.141684,6699.213376,126.8603246
7954,31000,126,30,0.099,215011.5041,3400.214817,6804.361678,127.3780932
7955,31000,126,30,0.102,216768.9028,3478.631789,6912.014165,127.8976029
7956,31000,126,30,0.105,218538.1569,3555.035021,7022.177845,128.4184939
7957,31000,126,30,0.108,220318.2424,3631.185315,7134.866519,128.9404499
7958,31000,126,30,0.111,222108.2472,3705.796257,7250.100165,129.4631921
7959,31000,126,30,0.114,223907.3557,3767.718057,7367.904429,129.9864744
7960,31000,126,30,0.117,225714.8365,3818.564717,7488.310219,130.5100789
