ID,WingArea,WingAspectRatio,Sweep,TaperRatio,Scale_MTO_new,Scale_MCL_new,Scale_MCR_new,BlockFuel,RampWeight,TakeoffFieldLength,LandingFieldLength,ClimbTime,ApproachSpeed,EndOfRunwayThrust,TopOfTheClimbThrust,MidCruiseThrust,Category
1047,1399.972336,11.99338632,28.21529728,0.202613848,1.035761889,1.015299923,0.951630292,35806.4,150380.5,6326.19,5733,20.2,124,17492.6875,5437.5,3302.465687,0
1004,1399.993362,11.98546425,28.15595826,0.203625971,1.036096805,1.015552887,0.950695292,35805.8,150379.6,6326.03,5733,20.2,124,17492.7375,5437,3302.481844,0
978,1399.856368,11.99376238,27.89469236,0.214576834,1.049424836,1.043671684,0.955077193,35808.5,150370.3,6325.94,5733,19.6,124,17484.94348,5518,3304.132367,0
1043,1399.856368,11.99376238,27.88789446,0.214786475,1.049518064,1.043655056,0.955367526,35808.5,150370.3,6325.93,5733,19.6,124,17484.94348,5517.5,3304.125604,0
1029,1399.872974,11.99376238,28.15583828,0.214576834,1.049424836,1.043347384,0.955077193,35808.6,150370.4,6325.9,5733,19.6,124,17484.68913,5516,3304.118148,0
934,1399.872974,11.99376238,28.15583828,0.214576834,1.049424836,1.043671684,0.955077193,35808.5,150370.3,6325.89,5733,19.6,124,17484.68913,5518,3304.132367,0
1033,1399.985914,11.99376238,28.15583828,0.214305487,1.049271025,1.043369175,0.954954911,35808.9,150370.9,6325.39,5733,19.6,124,17492.7875,5517,3304.168791,0
952,1399.985914,11.99376238,28.15583828,0.214305487,1.049619285,1.043369175,0.955077193,35808.7,150370.4,6325.35,5733,19.6,124,17492.54375,5515,3304.147118,0
1026,1399.726485,11.99559399,28.19064758,0.20371095,1.048937725,1.04107416,0.961984881,35787.6,150349.9,6325.16,5733,19.7,124,17484.63913,5506.5,3301.616983,1
1012,1399.884646,11.99357194,27.89975597,0.20371095,1.04951738,1.015552887,0.950695292,35795.7,150357.5,6324.89,5733,20.7,124,17492.7875,5367,3301.921189,0
1010,1399.839704,11.99391504,28.15583899,0.200415295,1.049501929,1.044987544,0.960191028,35793,150354.8,6324.87,5733,19.5,124,17492.49375,5525.5,3302.470852,0
1038,1399.920777,11.98540945,28.15834034,0.203223778,1.049095292,1.04397223,0.961505267,35794.2,150356.3,6324.62,5733,19.6,124,17492.8375,5522,3302.52881,0
1002,1399.994404,11.99390987,28.1556626,0.202613848,1.04849284,1.04295016,0.951630292,35791,150353.7,6324.11,5733,19.6,124,17492.9375,5519.5,3302.513187,1
